Kingdom;Phylum;Class;Order;Family;Genus;Species
3b9819798a45da43cdc98b9aa946a083;NA;Bacteroidota;Bacteroidia;Sphingobacteriales;NS11-12 marine group;NA;NA
3ba41dab84de7ee11dc69e2ab46f564d;NA;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingoaurantiacus;NA
3ba68ac3e988ceb8ca150d9948a6d134;NA;Pseudomonadota;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus Alysiosphaera;NA
3bbae46fb7b29ff7b3f030e7e25a8102;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;G12-WMSP1;NA
3bc4afece78f06b6731933aab011fe48;NA;Acidobacteriota;Blastocatellia;2024-11-01 00:00:00;NA;NA;NA
3bc870bc77ff1f824ed2ed7888091c29;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA;NA
3bd0eb770d26a318f9fee25efc294524;NA;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;NA
3bd8a01c033af060da1e631469f1534b;NA;Actinomycetota;Acidimicrobiia;Microtrichales;NA;NA;NA
3be26732c101cbb49ec13efd88d10847;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
3be9ded7df13c8186d41505d1009974a;NA;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;NA;NA
3beff42e2fd17b0f9ee9b831edca9292;NA;Chloroflexota;Dehalococcoidia;S085;NA;NA;NA
3bf737971733f5068c6cf1852953b31f;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;NA
3bf9d886c7c61fa64ca1db8130fc69b6;NA;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Myxococcus;NA
3bff10e848a2623a81f206fc1587d99c;NA;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA;NA
3c05a4c322c9320920acab7d76f91e0a;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
3c179d2c5082076ebc7270830f0caa46;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfurisoma;NA
3c2502509d7771ba1598b7d0e0dea0bd;NA;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;NA;NA
3c302c02a0bfac2d0cdda4abce97e263;NA;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae;Planctopirus;NA
3c491560f6d68e9bef4c2803f7c3b7b8;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Ohtaekwangia;NA
3c4c52bf37cb217ca8cf1ac4cbbc76a9;NA;Chloroflexota;Anaerolineae;Ardenticatenales;NA;NA;NA
3c4dcb44af34984f8c21101ba8de6223;NA;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA
3c5e85997422aa78d36df2108ca8e730;NA;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;NA;NA
3c6a071d6ca26d57bab3c71b4205ab7c;NA;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;NA;NA
3c6e6b3f37aeaafb5eed9502ccf1b760;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;NA;NA
3c72b0fad68066b5f0cae385e1d90df4;NA;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;NA;NA
3c7809b779b3bba3e49c0492593e934d;NA;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;YC-ZSS-LKJ147;NA
3c7d4ecc29c25919291047a16f4a82ab;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
3c8b7ef9033afa99b71f5eb45ea1d03a;NA;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;NA
3ca338b1a30b253574af232003d5a96e;NA;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;NA
3ca3526ba53c619b4150ab0df594bfef;NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA
3ca8a404544c4e29c258f6fa809a99c1;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Ohtaekwangia;NA
3ca8aa0e8be1ec93c5d5e872774e65f7;NA;Bacteroidota;Bacteroidia;Cytophagales;Cytophagaceae;Rhodocytophaga;NA
3cc02d9bfe64d5c5def63314eaca3e6c;NA;Planctomycetota;Pla3 lineage;NA;NA;NA;NA
3cca41835c5273d18290ea725c8e4008;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;NA;NA
3cd1c7ad4ae6aff049a9f322693d41e1;NA;Pseudomonadota;Alphaproteobacteria;Defluviicoccales;NA;NA;NA
3cd548c670b7e2ed9ee16b26b70404ae;NA;Abditibacteriota;Abditibacteriia;Abditibacteriales;Abditibacteriaceae;Abditibacterium;NA
3ce1ff171dd12d1ff354560b85f014af;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
3cecbc788d45d86bcbd43216064c4da1;NA;Actinomycetota;Actinobacteria;Mycobacteriales;Mycobacteriaceae;Mycobacterium;NA
3cffc092c857e56f98013849c72c849b;NA;Pseudomonadota;Gammaproteobacteria;NA;NA;Acidibacter;NA
3d12fdb776563b7e47899971a56d651d;NA;Acidobacteriota;Subgroup 22;NA;NA;NA;NA
3d31adb4fb791b61f7ab87fb63a9c448;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
3d3f039038a7967cc980e04757075148;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;NA
3d424ac5ca94eeccad2856110382390a;NA;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;NA
3d447da145aac3363c29038ec6690441;NA;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;NA
3d482e21d9003ab86bbb85ecd38fa2fe;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;NA
3d505fd8932e78e4e6ddc487006520ac;NA;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
3d5b1b2d8a3ec735f4dc60b256a02c70;NA;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;NA
3d7377b9d1508364857e6abe09d035e8;NA;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;NA;NA
3d87ec0b11a551cbd2c1f437c3e67724;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
3d91ce7501e274d45162413b5b60d8c8;NA;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;NA
3d99e0933f65360c49a39a50588397ad;NA;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;NA;NA
3d9aa4f074e7d0804bd221742e57249c;NA;Chloroflexota;KD4-96;NA;NA;NA;NA
3da959cb219e0c33ff3a1bdec241cc95;NA;Patescibacteria;Saccharimonadia;Saccharimonadales;NA;NA;NA
3db06a36ff0b43d84b8f87752a86521f;NA;Chloroflexota;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;NA;NA
3dc44ec5752d6760fb18eb03063ffb1a;NA;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Asanoa;NA
3dd1b3590c25a349e59d61e836a10e6f;NA;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;NA
3ddc92ded8f40d50386e516ad7c6956b;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
3de8860437c8abbca5fe18242e423b18;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Dinghuibacter;NA
3de9fe47072311a28227469a2b96982c;NA;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;NA
3dfbc9c77ec4ebac4ce4a81fb4d449c6;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
3e1c4cfb595169a354abf7b8350bc341;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;NA;NA
3e2ebcddd482917b77807e18a767d789;NA;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;FFCH7168;NA
3e314754a00caabd6af5b7dab2d3170f;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Chitinophaga;NA
3e4c42abcf437c4d6a9cc930edc2bd6b;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Sideroxydans;NA
3e4d2a58e1aa17adf869aaab204db3c4;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA;NA
3e4f671fc68a5812baf9081b436633b6;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
3e510328496fc467de811e742caf1936;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;GOUTA6;NA
3e5fe1d6d26a6575452af211e6da6ae7;NA;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;NA
3e63d8f67c37a1fffcf47deb01bd9b9e;NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Halieaceae;OM60(NOR5) clade;NA
3e64433969afa884e8277d4d2488c6b6;NA;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;NA
3e677aeed413c5f5020c700eac58fed8;NA;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA
3e6dde768d051123677162dbd64851ef;NA;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;NA
3e7c3e9e89bc7b713094b9738e3915c0;NA;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA
3e8ba17974cc2cbb67709193672711a3;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
3e8e463d4be5418f125ebca91123ef8b;NA;Bacillota;Bacilli;Bacillales;Bacillaceae;Priestia;NA
3e8fa7d3c31615409a232a6889fc9f71;NA;Patescibacteria;Saccharimonadia;Saccharimonadales;YM S32 TM7 50 20;NA;NA
3e99b571b0d5bfd4c2052b20e27aae99;NA;Bacteroidota;Bacteroidia;Chitinophagales;37-13;NA;NA
3ea2dd05371e6d5ef5165ce164cebbd8;NA;Latescibacterota;NA;NA;NA;NA;NA
3ead6ed4e1f0940d7b5849e955798a49;NA;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;NA
3eb3c24cc5fbdd5bc1504cc0299b9be2;NA;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;NA
3eb6f284fd7e1ff35d59f417f02e3316;NA;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA
3ebad2e0f11291bc40db383ced9e81bb;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
3ec17e199598b71b0631ba44652e4ed2;NA;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;NA;NA
3ec53caea5132c6e21ef4a93ecbd9348;NA;Planctomycetota;OM190;NA;NA;NA;NA
3eceb881a5849bdbfbcccae3924f1da2;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;NA
3ed127c6bcd80a883e1412567a509122;NA;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;NA
3ed3216dbdcf5882ecfbc74c9403a674;NA;Acidobacteriota;Subgroup 22;NA;NA;NA;NA
3edb9c04e49a3730987997c41238efd4;NA;Chloroflexota;AD3;NA;NA;NA;NA
3edf8bb31cdd7a68dae6469d234e0c0a;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Rhodopseudomonas;NA
3ee0b1d6101f8b86c9ce954360c73381;NA;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA;NA
3ee770d654e2643522272178986ac7a0;NA;Cyanobacteriota;Sericytochromatia;NA;NA;NA;NA
3efc30fcaeef6da589ab8c479f37a8bc;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;NA
3f28140f0f18f4337e8b6422f0216faf;NA;Myxococcota;Polyangiia;mle1-27;NA;NA;NA
3f2ba3ec9f8d4b2b07e338ceb6207afd;NA;Pseudomonadota;Gammaproteobacteria;Rickettsiellales;Rickettsiellaceae;Aquicella;NA
3f53aba681abeb57aa2cd5ee35c3d277;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavisolibacter;NA
3f6f7594c1e9cf96abcd5829a9c5f575;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
3f741fddd8bd4bee0f1cee0c2b895452;NA;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter;NA
3f783753c247a3f6821d1378fa2e5786;NA;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
3f7a442e99aa2be3052ae5a8b66c6e9e;NA;Chloroflexota;Anaerolineae;Aggregatilineales;NA;NA;NA
3f873be0ee1fbbeb86e5fb66981ac16a;NA;Actinomycetota;Acidimicrobiia;Microtrichales;NA;NA;NA
3f8b5ad071e6200fde65f6eccaa3f99e;NA;Chloroflexota;KD4-96;NA;NA;NA;NA
3f8f5c525744a29c79d08dee7abdf78f;NA;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Oxalophagus;NA
3f9012911436221864f4692ec444d719;NA;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA
3f9e95c57082476fcb6a2785f93c6da4;NA;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Singulisphaera;NA
3fbb233a7dda16d813f1e43e12cddadf;NA;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA;NA
3fbc2a84d7eb3443b22621c67ec7ba92;NA;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;NA
3fc0b2819456931a47eb8e232c230beb;NA;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;NA
3fdc09b76bb05075bc45a16498f25c25;NA;Patescibacteria;Saccharimonadia;Saccharimonadales;YM S32 TM7 50 20;NA;NA
3fdef78b6fe16e86f4891f6e0d748bff;NA;Thermoplasmatota;Thermoplasmata;Marine Group II;NA;NA;NA
3ffa190f4408dcd07e01a1f1643ffc0c;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Ohtaekwangia;NA
4008739e3fdc130ec96026a1f729b1d7;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Parafilimonas;NA
400e3e0f5992e9b15e7ebecc02c027c9;NA;NA;NA;SJA-28;NA;NA;NA
402982856360455037b8f17f8a1c3060;NA;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Adhaeribacter;NA
4032899479e00ebc16c943cf09b8d908;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
403acfd21c5d6958648e50f23be8d075;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;NA
403d557c0a8fc619050e761bd1374aa4;NA;Acidobacteriota;Blastocatellia;2024-11-01 00:00:00;NA;NA;NA
403e238497d302fd350de552c1746e1c;NA;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;possible genus 04;NA
4045a3d2c229777b646d07e0573ce6c0;NA;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;NA;NA
40522d864afcbeabc54ac07aad402df0;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;NA;NA;NA
405a62be36164e20fd286f8c3bdf75cd;NA;Actinomycetota;Actinobacteria;Mycobacteriales;Mycobacteriaceae;Mycobacterium;NA
405e5b5339fb09526863ff292ad2a73b;NA;Planctomycetota;Phycisphaerae;S-70;NA;NA;NA
40699bc655d669d3c3c0a89c00132444;NA;Chloroflexota;Dehalococcoidia;S085;NA;NA;NA
40762f15952659da79e73807a245e7fa;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
4077d863a3b3d2901bf76d501a1dc281;NA;Chlamydiota;Chlamydiia;Chlamydiales;Parachlamydiaceae;NA;NA
40816c680681ca465b5a360db9876c53;NA;Pseudomonadota;Alphaproteobacteria;NA;NA;NA;NA
4083647c68951279f6ada026977e0db7;NA;Pseudomonadota;Alphaproteobacteria;Tistrellales;Geminicoccaceae;NA;NA
40885218806607828ce4dec75dc7b2ef;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Verticiella;NA
408a68a4e75550818cab6b8b5bbce1f3;NA;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;NA;NA
40a113fc9233db94d84d055f573cddd0;NA;Myxococcota;Polyangiia;Polyangiales;Sandaracinaceae;Sandaracinus;NA
40bf1af212892d8758601b5f5b84fc2e;NA;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;NA;NA
40d9f4329cc94aca4a0ca35e8befb80a;NA;Bacteroidota;Bacteroidia;Cytophagales;Spirosomataceae;Dyadobacter;NA
40dc4b67de914d170737ba1fa2f2a453;NA;Methylomirabilota;Methylomirabilia;Rokubacteriales;NA;NA;NA
40ddae3d7f880ab0b1776acfb397bc1a;NA;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;NA;NA
40ee239e757455f5174cdc205aefabb6;NA;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;NA;NA
40fdc9316114dbdf0a3a6f8d7c09866e;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;NA
4116c66b616181f4992d0f8c274ad44d;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
4143dfd6ab57a55819a8e7d8af4b1bdf;NA;Pseudomonadota;Gammaproteobacteria;R7C24;NA;NA;NA
414dcfd404542379f1ac0e584d8d0e9d;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
414ffe721ec7e9c1714f08d10fb183f6;NA;Pseudomonadota;Alphaproteobacteria;NA;NA;NA;NA
41508d34fee125f6b65b721484f362d2;NA;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;NA
41535ad89ce382d728ce9c8d3444a2b4;NA;Zixibacteria;NA;NA;NA;NA;NA
4155e80c260897fc849632f2254d552f;NA;Cyanobacteriota;Cyanobacteriia;Chloroplast;NA;NA;NA
41619cdb0f447a54c089572b1576f9ee;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;NA
416b1720462b97b983dc119437e10080;NA;Pseudomonadota;Gammaproteobacteria;Rickettsiellales;Rickettsiellaceae;NA;NA
4173be8515e7660402b41265d9d3b496;NA;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;NA;NA
41a5a9ec51b0c2a2932755861c6af7c4;NA;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;NA;NA
41ae6b87bc5e5a6846d26f72c7b32fc4;NA;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;NA
41bdea62b24beba45e422d30164fc317;NA;Methylomirabilota;Methylomirabilia;Rokubacteriales;NA;NA;NA
41d13bf10abc8dc5fa496eb784a565d9;NA;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA
41e8ea70c0704e7f809e86dc7bd7bfb7;NA;Myxococcota;Polyangiia;Blfdi19;NA;NA;NA
41f332424dbc54fc3670c382d06022e1;NA;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;NA
41fa8ba51e8c3c85fa09e308f713a3ef;NA;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Alteraurantiacibacter;NA
420e2bde1e542b285318c661bd362892;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
421adf5a85fce2eff6c57b19f7113a54;NA;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Lentzea;NA
4220fdcd148832b6d4c15a36181702cd;NA;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA
422b1c6a7a8fe36894e678523b5145f1;NA;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;NA
422bf26c154f878c9a2882e99a5b316d;NA;Planctomycetota;OM190;NA;NA;NA;NA
423040de0b292dd25a85cfdb763c20f0;NA;Pseudomonadota;Gammaproteobacteria;Rickettsiellales;Rickettsiellaceae;NA;NA
423ea8e48830f47ad529d1b35faf7c4d;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Sideroxydans;NA
4248bcc63f8924f55a53f01e3c2ca81f;NA;Elusimicrobiota;Lineage IIa;NA;NA;NA;NA
424b54b7972d0b790c1a5ca4fbd61ef0;NA;Chloroflexota;TK10;NA;NA;NA;NA
4254595ce051f816476646b00e5f76a9;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
42724042b9856a4066308b6e2b0dd1eb;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
428a7eff26362389d1c268f2f2b0b535;NA;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA
429aa5281865ba5d26817400166c8f25;NA;Planctomycetota;BD7-11;NA;NA;NA;NA
429d596a02b639eee3de70ba979e0d63;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
429e4a5ef0b45399474f704a9e495410;NA;Chloroflexota;OLB14;NA;NA;NA;NA
42a9e566c0df604878f4f0bdaf4ed177;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SC-I-84;NA;NA
42accc05a01b02813c477772554a3d5e;NA;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;WCHB1-32;NA
42b65c9d05c0876c0a26895fc42fea1b;NA;Acidobacteriota;Blastocatellia;DS-100;NA;NA;NA
42c65ac82cd4a174d9b7b6302b018656;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;NA
42c92645ad7557cd4dfe2dba0ac00de9;NA;Bacteroidota;Bacteroidia;Chitinophagales;NA;NA;NA
42ef724613e1e26259a9dd80690cabdb;NA;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA
42f104f3061f3fa3c533edc3df0ec2f0;NA;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA
42fed84cf5d5dc6aad6e359b56c592f4;NA;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA;NA
430125013c69e044b518c64867d97e47;NA;Acidobacteriota;Holophagae;Subgroup 7;NA;NA;NA
430eb86a39997d3cee788a4153e1022c;NA;Gemmatimonadota;S0134 terrestrial group;NA;NA;NA;NA
431716aa20f9e0b8b0bb2198470b1b6a;NA;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;NA;NA
4325ebdde187eef2dc7ef2b9613b0c76;NA;Chloroflexota;Anaerolineae;Aggregatilineales;A4b;NA;NA
43284e6fbdb286c45e901225c8cf66b4;NA;Myxococcota;Polyangiia;Polyangiales;Sandaracinaceae;NA;NA
432ddd6ad5ea7f5eaaf10de3659697a5;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;B1-7BS;NA;NA
43363866f4577287de833bb13f81b5ae;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
43384ca4099a6c4ef577df5e08569e4d;NA;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA
433eb615bd151a9dc34abf4359e6b3be;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
434cf4dba3ec6ef40b1d53e94b1fbd19;NA;Acidobacteriota;Holophagae;Subgroup 7;NA;NA;NA
435088a6b3a099c5c8728e5c4481c97c;NA;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;NA;NA;NA
43597d936b564ece7c839ebbdaabb44b;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA;NA
43665e20c162ab44cb0edbc41751cf48;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
436c34ecb882015c21347208b5b1ebbf;NA;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;NA
436e3106b8abc0c9de16587300674736;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
43792c8333fd2735189f5755163b4553;NA;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexaceae;Oligoflexus;NA
43843af8ffd89223ea7b392f0fa1e272;NA;Myxococcota;Polyangiia;Polyangiales;Eel-36e1D6;NA;NA
438fab0428e55bb96c2df8b9e6d01cd8;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
4396da0258c2e3bc460816dfcc81309c;NA;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA
439949ccb3b3e612b7f31e0ddbc3be77;NA;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;NA
43a4cf1ff57791d6f8c557c442b5c633;NA;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;NA
43a541dc8800942914379eff33056b62;NA;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;NA
43b76ff95cb89f529a2c1d265a93d98a;NA;Myxococcota;Polyangiia;Polyangiales;BIrii41;NA;NA
43bb720f9fc61cf20bb362c0719dd1d2;NA;Myxococcota;Polyangiia;Polyangiales;Sandaracinaceae;NA;NA
43bdbc0f173952a74648409eb31a6973;NA;Bdellovibrionota;Oligoflexia;0319-6G20;NA;NA;NA
43d1ed1f01f863d8e6cae40fcb5aaf38;NA;Actinomycetota;Actinobacteria;0319-7L14;NA;NA;NA
43ec36b0287d12710c7bf13adb38ce9d;NA;Pseudomonadota;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;NA;NA
43efa1c401a28675665fec92d1af75cd;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
43fa34cd60bc423feb447d3f8349b241;NA;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;NA
43ffcccf63a3b1ddc6bbb4408aa26f47;NA;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA;NA
4401d46e5ac4bf808d429c0743c73d5f;NA;Planctomycetota;Planctomycetes;NA;NA;NA;NA
4402ba29e1b4a67556102eb9574cf5ab;NA;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;NA
4407e2c01cc16595451e5b8a311e632f;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
44115916a8bc7df5be75a9ce6837ac53;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Telmatocola;NA
4419b53f2dce1b67e4ded27a2b192d21;NA;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA
